Date,Open,High,Low,Close,Volume
2006-06-21,3.605609,3.652918,3.602557,3.637148,4436800
2006-06-22,3.615782,3.615782,3.574069,3.598486,2185600
2006-06-23,3.577122,3.631044,3.567457,3.597979,713600
2006-06-26,3.598996,3.620361,3.586788,3.618835,603200
2006-06-27,3.630536,3.630536,3.554740,3.554740,1835200
2006-06-28,3.565422,3.596453,3.545583,3.586279,681600
2006-06-29,3.637149,3.738378,3.631553,3.738378,1068800
2006-06-30,3.764830,3.769408,3.736343,3.736343,1449600
2006-07-03,3.756691,3.787212,3.752113,3.787212,454400
2006-07-05,3.746518,3.752622,3.707857,3.736852,1184000
2006-07-06,3.749062,3.775005,3.736853,3.748553,1865600
2006-07-07,3.721083,3.753130,3.687001,3.705313,1137600
2006-07-10,3.736345,3.750589,3.698193,3.711928,1152000
2006-07-11,3.695649,3.746009,3.666144,3.743465,3080000
2006-07-12,3.739396,3.740922,3.654444,3.669705,2051200
2006-07-13,3.620361,3.638165,3.556266,3.558809,2780800
2006-07-14,3.547619,3.558301,3.484541,3.526762,2417600
2006-07-17,3.531850,3.550672,3.499803,3.523203,910400
2006-07-18,3.548127,3.593909,3.464702,3.528797,3278400
2006-07-19,3.560844,3.672756,3.560335,3.649865,3504000
2006-07-20,3.682931,3.688017,3.598996,3.607136,1844800
2006-07-21,3.576104,3.591873,3.535917,3.550160,2054400
2006-07-24,3.584753,3.669705,3.584753,3.662583,2134400
2006-07-25,3.655461,3.728204,3.638674,3.708874,2742400
2006-07-26,3.684965,3.740921,3.669704,3.715995,2211200
2006-07-27,3.743465,3.754148,3.665635,3.680387,2864000
2006-07-28,3.698701,3.777548,3.696157,3.764322,1806400
2006-07-31,3.764321,3.764321,3.739904,3.754148,908800
2006-08-01,3.713450,3.741429,3.685472,3.720572,836800
2006-08-02,3.757708,3.792300,3.739904,3.749060,1172800
2006-08-03,3.713453,3.795861,3.713453,3.767883,1441600
2006-08-04,3.850798,3.853342,3.733799,3.766864,2753600
2006-08-07,3.743973,3.761777,3.728713,3.746008,785600
2006-08-08,3.774496,3.781618,3.699210,3.715488,923200
2006-08-09,3.749570,3.787722,3.682931,3.687001,1115200
2006-08-10,3.677844,3.726169,3.663091,3.719556,2590400
2006-08-11,3.713452,3.713452,3.667670,3.692596,1950400
2006-08-14,3.738378,3.802982,3.694631,3.705313,1545600
2006-08-15,3.762796,3.805018,3.753131,3.796370,1350400
2006-08-16,3.822821,3.866569,3.818752,3.859956,1792000
2006-08-17,3.858937,3.896071,3.849781,3.875724,3046400
2006-08-18,3.888443,3.901669,3.850291,3.891495,1331200
2006-08-21,3.866061,3.883357,3.860975,3.873183,649600
2006-08-22,3.869112,3.899634,3.853343,3.879795,1113600
2006-08-23,3.884881,3.896581,3.823329,3.844694,996800
2006-08-24,3.871146,3.871146,3.834520,3.858938,1408000
2006-08-25,3.852834,3.883356,3.844696,3.866060,635200
2006-08-28,3.861990,3.912860,3.851308,3.899125,1110400
2006-08-29,3.896073,3.918455,3.859447,3.917438,947200
2006-08-30,3.932191,3.932191,3.856904,3.916930,470400
2006-08-31,3.904212,3.922016,3.901669,3.913877,444800
2006-09-01,3.929646,3.957624,3.917946,3.953555,905600
2006-09-05,3.951010,3.973902,3.938293,3.960675,984000
2006-09-06,3.938804,3.938804,3.881322,3.891495,902400
2006-09-07,3.856395,3.890986,3.837573,3.852325,1017600
2006-09-08,3.862499,3.886917,3.849782,3.879795,902400
2006-09-11,3.856394,3.902177,3.829434,3.878777,524800
2006-09-12,3.888950,3.961185,3.888950,3.954572,1075200
2006-09-13,3.964745,3.999336,3.949484,3.993231,636800
2006-09-14,3.980008,3.983569,3.959152,3.973904,803200
2006-09-15,4.026299,4.039016,3.992725,4.007986,998400
2006-09-18,4.000354,4.028332,3.989672,4.007476,544000
2006-09-19,3.996286,4.009003,3.946435,3.981534,1604800
2006-09-20,4.030875,4.043084,4.008493,4.029858,1241600
2006-09-21,4.049190,4.049190,3.970851,3.986112,825600
2006-09-22,3.985603,3.985603,3.939313,3.964238,560000
2006-09-25,3.999336,4.052749,3.949484,4.037997,1308800
2006-09-26,4.041048,4.093952,4.032400,4.090900,1222400
2006-09-27,4.102601,4.115318,4.078693,4.101075,1395200
2006-09-28,4.122951,4.143807,4.082255,4.114303,1424000
2006-09-29,4.112776,4.118880,4.092937,4.097515,755200
2006-10-02,4.093446,4.106672,4.056820,4.063433,720000
2006-10-03,4.061906,4.105654,4.037997,4.078184,764800
2006-10-04,4.079711,4.179415,4.061398,4.173820,1673600
2006-10-05,4.186535,4.204848,4.168731,4.193657,1104000
2006-10-06,4.156524,4.183484,4.147367,4.181449,2622400
2006-10-09,4.168734,4.195186,4.157034,4.185521,654400
2006-10-10,4.184501,4.204849,4.170767,4.198236,660800
2006-10-11,4.169241,4.201797,4.139228,4.181449,899200
2006-10-12,4.209937,4.261823,4.199254,4.256227,2403200
2006-10-13,4.247580,4.279627,4.239949,4.276066,950400
2006-10-16,4.264366,4.298448,4.263857,4.289292,982400
2006-10-17,4.257752,4.275557,4.214513,4.254700,2585600
2006-10-18,4.312692,4.313201,4.236897,4.266910,2396800
2006-10-19,4.254700,4.283695,4.246052,4.274539,1275200
2006-10-20,4.278099,4.308621,4.249104,4.280643,840000
2006-10-23,4.257752,4.336600,4.251648,4.320322,2041600
2006-10-24,4.323882,4.339652,4.305061,4.339652,852800
2006-10-25,4.339653,4.374244,4.326427,4.364070,1454400
2006-10-26,4.396118,4.411379,4.348301,4.401714,2150400
2006-10-27,4.363051,4.394590,4.324899,4.343720,1715200
2006-10-30,4.321339,4.356948,4.310657,4.338126,1481600
2006-10-31,4.354405,4.356440,4.299466,4.323884,2000000
2006-11-01,4.360000,4.363052,4.261822,4.272505,2022400
2006-11-02,4.250123,4.277084,4.237914,4.268945,1787200
2006-11-03,4.298447,4.298447,4.232317,4.242491,2097600
2006-11-06,4.283186,4.358981,4.274029,4.345755,1664000
2006-11-07,4.346773,4.407817,4.342704,4.368647,1833600
2006-11-08,4.331513,4.405273,4.316252,4.397134,1644800
2006-11-09,4.402731,4.406800,4.333040,4.346775,1726400
2006-11-10,4.352878,4.357457,4.322357,4.354404,896000
2006-11-13,4.341688,4.399170,4.339653,4.372209,1312000
2006-11-14,4.402730,4.444443,4.344230,4.434268,2665600
2006-11-15,4.433252,4.488699,4.433252,4.465808,2889600
2006-11-16,4.482085,4.505485,4.470385,4.485137,2668800
2006-11-17,4.443426,4.485648,4.443426,4.484122,920000
2006-11-20,4.471911,4.501924,4.465298,4.481576,1476800
2006-11-21,4.486664,4.496838,4.479034,4.495312,673600
2006-11-22,4.505995,4.526851,4.490734,4.514643,651200
2006-11-24,4.471404,4.507522,4.471404,4.479035,134400
2006-11-27,4.463264,4.469368,4.344739,4.359490,4433600
2006-11-28,4.351353,4.390014,4.330497,4.386453,2662400
2006-11-29,4.425622,4.476491,4.417483,4.465300,860800
2006-11-30,4.479542,4.501925,4.429182,4.468860,3601600
2006-12-01,4.471404,4.484121,4.377296,4.448513,2633600
2006-12-04,4.472931,4.529395,4.468861,4.519730,569600
2006-12-05,4.534990,4.562460,4.519730,4.556355,1611200
2006-12-06,4.547708,4.561951,4.534991,4.543129,860800
2006-12-07,4.575175,4.581787,4.511079,4.511079,1056000
2006-12-08,4.522272,4.551776,4.487172,4.520237,1726400
2006-12-11,4.532446,4.557881,4.522273,4.543638,846400
2006-12-12,4.542621,4.547708,4.496330,4.535500,921600
2006-12-13,4.573144,4.573144,4.533975,4.557883,1060800
2006-12-14,4.560424,4.639271,4.560424,4.618924,2076800
2006-12-15,4.649445,4.664706,4.629097,4.638254,1508800
2006-12-18,4.644358,4.663179,4.594506,4.608749,1812800
2006-12-19,4.565512,4.645886,4.552795,4.633677,2464000
2006-12-20,4.703585,4.731188,4.612815,4.616000,1993600
2006-12-21,4.621309,4.631395,4.566104,4.588399,1348800
2006-12-22,4.576189,4.576189,4.523107,4.523107,1406400
2006-12-26,4.533191,4.583088,4.530006,4.583088,870400
2006-12-27,4.611223,4.649972,4.596890,4.647318,1732800
2006-12-28,4.636701,4.647317,4.608567,4.628738,961600
2006-12-29,4.620778,4.636703,4.576189,4.580967,1036800
2007-01-03,4.620778,4.644133,4.505059,4.551240,3816000
2007-01-04,4.531601,4.599015,4.506121,4.574597,784000
2007-01-05,4.539562,4.546463,4.493381,4.502405,3776000
2007-01-08,4.517268,4.557079,4.480642,4.540093,1811200
2007-01-09,4.546464,4.554426,4.488604,4.528416,1977600
2007-01-10,4.493381,4.554426,4.485419,4.549117,2985600
2007-01-11,4.559735,4.627679,4.554426,4.603793,3908800
2007-01-12,4.595299,4.657936,4.594238,4.657936,2089600
2007-01-16,4.649972,4.665897,4.631925,4.651034,2235200
2007-01-17,4.641480,4.676513,4.634579,4.648911,1705600
2007-01-18,4.652628,4.659529,4.601139,4.610163,2886400
2007-01-19,4.599546,4.644665,4.599546,4.637765,3483200
2007-01-22,4.641479,4.641479,4.574064,4.587866,2828800
2007-01-23,4.586275,4.639888,4.575658,4.620247,2265600
2007-01-24,4.634578,4.694030,4.632985,4.692437,2331200
2007-01-25,4.689253,4.695092,4.580967,4.597953,3388800
2007-01-26,4.607508,4.607508,4.549648,4.586275,3576000
2007-01-29,4.575660,4.612818,4.557082,4.572475,3110400
2007-01-30,4.585744,4.623432,4.575658,4.620778,2404800
2007-01-31,4.604852,4.701461,4.596890,4.678105,4113600
2007-02-01,4.709957,4.742337,4.691378,4.732782,2297600
2007-02-02,4.748174,4.756137,4.725349,4.748705,1379200
2007-02-05,4.745521,4.754545,4.715795,4.742336,1067200
2007-02-06,4.750829,4.761976,4.716326,4.742336,1739200
2007-02-07,4.763569,4.783209,4.739682,4.758791,1337600
2007-02-08,4.746582,4.764630,4.715264,4.749236,1417600
2007-02-09,4.757200,4.777371,4.650506,4.692971,2188800
2007-02-12,4.690847,4.704648,4.636173,4.653690,1662400
2007-02-13,4.680229,4.725348,4.680229,4.725348,2284800
2007-02-14,4.750828,4.806564,4.740211,4.797009,2512000
2007-02-15,4.792230,4.811340,4.780022,4.795946,307200
2007-02-16,4.782679,4.800728,4.771001,4.794888,923200
2007-02-20,4.789579,4.827267,4.752952,4.817712,1736000
2007-02-21,4.801256,4.816650,4.766222,4.808688,1670400
2007-02-22,4.822491,4.836823,4.763570,4.800197,931200
2007-02-23,4.789579,4.789579,4.748175,4.774185,1774400
2007-02-26,4.806034,4.806034,4.726942,4.761976,1934400
2007-02-27,4.669082,4.669082,4.322457,4.379786,10924800
2007-02-28,4.442953,4.534785,4.397833,4.464186,7571200
2007-03-01,4.319272,4.493381,4.299632,4.452507,8740800
2007-03-02,4.412696,4.446669,4.326173,4.326173,7201600
2007-03-05,4.273092,4.374478,4.240712,4.240712,2424000
2007-03-06,4.355369,4.410044,4.306003,4.387218,7036800
2007-03-07,4.394649,4.431806,4.364923,4.370231,4886400
2007-03-08,4.442952,4.473209,4.406857,4.421720,3342400
2007-03-09,4.485420,4.487543,4.405797,4.440300,537600
2007-03-12,4.426498,4.480641,4.412696,4.464186,2102400
2007-03-13,4.408450,4.446669,4.282115,4.282115,7249600
2007-03-14,4.298571,4.346875,4.195592,4.346875,10929600
2007-03-15,4.341567,4.390933,4.328828,4.367046,3200000
2007-03-16,4.379786,4.400488,4.313965,4.329889,2547200
2007-03-19,4.381378,4.438176,4.373947,4.436052,2667200
2007-03-20,4.430214,4.487543,4.427029,4.487543,2528000
2007-03-21,4.506653,4.649974,4.476926,4.635642,7897600
2007-03-22,4.634051,4.657938,4.603794,4.633520,8249600
2007-03-23,4.627149,4.665899,4.625556,4.634580,2524800
2007-03-26,4.644663,4.652625,4.548585,4.644132,5008000
2007-03-27,4.605806,4.615920,4.570139,4.597821,3817600
2007-03-28,4.566412,4.573865,4.501466,4.530213,6164800
2007-03-29,4.578124,4.578124,4.492950,4.551507,1174400
2007-03-30,4.552038,4.597287,4.468993,4.548844,1712000
2007-04-02,4.552040,4.570672,4.508920,4.559493,3780800
2007-04-03,4.600481,4.664894,4.599416,4.649456,4915200
2007-04-04,4.649989,4.665427,4.631889,4.655312,1435200
2007-04-05,4.651056,4.696305,4.643071,4.685126,2755200
2007-04-09,4.716531,4.718661,4.680865,4.698432,4392000
2007-04-10,4.688320,4.717599,4.688320,4.703226,1993600
2007-04-11,4.711210,4.711210,4.634553,4.650523,3182400
2007-04-12,4.636679,4.712271,4.620177,4.711207,3296000
2007-04-13,4.713338,4.745278,4.681930,4.745278,2198400
2007-04-16,4.783608,4.841101,4.780946,4.834713,3064000
2007-04-17,4.854942,4.877832,4.834713,4.857604,1960000
2007-04-18,4.828857,4.893802,4.823001,4.860797,3507200
2007-04-19,4.813417,4.876766,4.813417,4.863990,4284800
2007-04-20,4.931599,4.948101,4.894335,4.946504,3177600
2007-04-23,4.940114,4.958213,4.911900,4.922014,1769600
2007-04-24,4.918821,4.936920,4.869846,4.924144,4456000
2007-04-25,4.961410,5.021564,4.927872,5.009320,3668800
2007-04-26,5.012513,5.030080,4.986961,5.025289,3625600
2007-04-27,4.981106,5.023161,4.964071,5.008255,3262400
2007-04-30,5.003996,5.019433,4.921483,4.938518,2868800
2007-05-01,4.945437,4.952357,4.882621,4.950760,5614400
2007-05-02,4.966199,5.034338,4.950761,5.010915,4856000
2007-05-03,5.019967,5.063086,5.019967,5.056166,4990400
2007-05-04,5.078523,5.111528,5.051906,5.091832,4193600
2007-05-07,5.102479,5.113126,5.092365,5.095026,1838400
2007-05-08,5.063085,5.099284,5.042856,5.089170,5091200
2007-05-09,5.073732,5.134419,5.066280,5.122708,4168000
2007-05-10,5.083848,5.099819,4.984833,5.006659,6022400
2007-05-11,5.014111,5.084912,5.011450,5.084912,4123200
2007-05-14,5.096623,5.109932,5.026354,5.066280,2372800
2007-05-15,5.081185,5.141871,5.038598,5.052439,5388800
2007-05-16,5.079586,5.137079,5.054566,5.133353,3524800
2007-05-17,5.113127,5.155713,5.101415,5.120579,4214400
2007-05-18,5.161036,5.197768,5.146663,5.197768,4923200
2007-05-21,5.198302,5.240357,5.190317,5.190317,6588800
2007-05-22,5.200960,5.235030,5.184458,5.199363,4350400
2007-05-23,5.223318,5.256323,5.183925,5.193507,6137600
2007-05-24,5.183926,5.236628,5.067876,5.083846,10361600
2007-05-25,5.115256,5.149326,5.097689,5.123774,3265600
2007-05-29,5.148259,5.179667,5.115253,5.163164,3836800
2007-05-30,5.106205,5.248339,5.103011,5.248339,4905600
2007-05-31,5.264843,5.275490,5.226515,5.243017,5232000
2007-06-01,5.283477,5.310627,5.251005,5.284010,4008000
2007-06-04,5.251534,5.306898,5.247808,5.284539,2592000
2007-06-05,5.256324,5.274424,5.203623,5.242484,5500800
2007-06-06,5.202026,5.205753,5.125369,5.125902,9313600
2007-06-07,5.110997,5.140276,4.942778,4.952360,16611200
2007-06-08,4.969925,5.075860,4.941711,5.062552,11830400
2007-06-11,5.059891,5.125369,5.043921,5.091832,8110400
2007-06-12,5.038597,5.095557,4.966731,4.966731,8147200
2007-06-13,5.027420,5.126967,5.005061,5.121111,8526400
2007-06-14,5.128563,5.198300,5.126966,5.177006,9342400
2007-06-15,5.262178,5.280810,5.233964,5.235028,6880000
2007-06-18,5.259520,5.261649,5.213206,5.222256,4846400
2007-06-19,5.212140,5.259518,5.194040,5.245145,6472000
2007-06-20,5.269633,5.270165,5.095025,5.100881,9172800
2007-06-21,5.098220,5.169554,5.041260,5.162101,12366400
2007-06-22,5.123772,5.145598,5.019966,5.066812,11548800
2007-06-25,5.054568,5.107802,4.963538,5.015707,12051200
2007-06-26,5.036156,5.054842,4.922437,4.925107,11694400
2007-06-27,4.897877,5.062315,4.895742,5.062315,11553600
2007-06-28,5.048968,5.116237,5.040426,5.051103,15227200
2007-06-29,5.066587,5.129052,4.964081,5.045231,15792000
2007-07-02,5.078333,5.145069,5.071926,5.145069,8094400
2007-07-03,5.160551,5.180838,5.150407,5.171228,4776000
2007-07-05,5.173364,5.184042,5.124247,5.158949,8211200
2007-07-06,5.171763,5.227821,5.142933,5.213407,6675200
2007-07-09,5.225685,5.237431,5.190449,5.215008,5854400
2007-07-10,5.162687,5.186178,5.056443,5.056443,13172800
2007-07-11,5.061248,5.142399,5.045231,5.142399,9795200
2007-07-12,5.181373,5.326590,5.178170,5.315379,11457600
2007-07-13,5.312174,5.374639,5.301496,5.347411,10273600
2007-07-16,5.341004,5.379444,5.315911,5.338335,10603200
2007-07-17,5.339403,5.376775,5.324455,5.328192,7244800
2007-07-18,5.290286,5.323921,5.224084,5.313243,11124800
2007-07-19,5.360225,5.374106,5.325522,5.345809,7064000
2007-07-20,5.332996,5.336200,5.187779,5.231558,13556800
2007-07-23,5.285481,5.314311,5.255583,5.270532,6121600
2007-07-24,5.203796,5.228355,5.049503,5.094883,14790400
2007-07-25,5.131187,5.152008,5.010528,5.109297,17796800
2007-07-26,5.003587,5.037221,4.751592,4.866378,37945600
2007-07-27,4.858906,4.911761,4.689664,4.689664,40204800
2007-07-30,4.715290,4.839152,4.679520,4.815661,22276800
2007-07-31,4.874387,4.905352,4.660298,4.690196,22214400
2007-08-01,4.675780,4.777219,4.587689,4.753194,36564800
2007-08-02,4.767610,4.827939,4.727569,4.819397,20574400
2007-08-03,4.802312,4.805516,4.536971,4.548716,29067200
2007-08-06,4.593028,4.760134,4.503335,4.727567,30292800
2007-08-07,4.700342,4.892541,4.680588,4.815661,25001600
2007-08-08,4.871183,4.995579,4.825803,4.951800,25532800
2007-08-09,4.780958,4.893608,4.654961,4.668308,26979200
2007-08-10,4.688594,4.725433,4.517217,4.602105,46054400
2007-08-13,4.664572,4.751596,4.642683,4.648022,18425600
2007-08-14,4.679520,4.681121,4.485718,4.493727,30662400
2007-08-15,4.471303,4.589292,4.355450,4.382144,44051200
2007-08-16,4.302061,4.476642,4.147234,4.428592,72382400
2007-08-17,4.605308,4.698204,4.459557,4.611181,47891200
2007-08-20,4.625596,4.647485,4.511344,4.599435,32020800
2007-08-21,4.591427,4.669375,4.564733,4.617054,25497600
2007-08-22,4.685925,4.729170,4.635206,4.716891,28225600
2007-08-23,4.769747,4.783628,4.650156,4.707816,25088000
2007-08-24,4.711553,4.818331,4.693401,4.815661,16654400
2007-08-27,4.785227,4.796973,4.724898,4.732907,15252800
2007-08-28,4.692866,4.692866,4.511879,4.536972,22872000
2007-08-29,4.575411,4.711552,4.538573,4.699273,15886400
2007-08-30,4.623995,4.739849,4.593564,4.674181,20307200
2007-08-31,4.782025,4.823668,4.712619,4.741983,22899200
2007-09-04,4.767612,4.919770,4.752129,4.864779,14907200
2007-09-05,4.794304,4.814057,4.726500,4.756931,17284800
2007-09-06,4.792704,4.825272,4.733443,4.804450,12625600
2007-09-07,4.753196,4.753196,4.612250,4.660300,25568000
2007-09-10,4.686459,4.700875,4.550318,4.629333,18792000
2007-09-11,4.676848,4.758533,4.664569,4.756931,18577600
2007-09-12,4.731841,4.805518,4.714757,4.778289,13459200
2007-09-13,4.810322,4.869050,4.791636,4.829542,14099200
2007-09-14,4.772947,4.847158,4.760668,4.837014,9304000
2007-09-17,4.790032,4.818328,4.754796,4.775084,8059200
2007-09-18,4.826338,5.338869,4.801779,5.056443,26377600
2007-09-19,5.130119,5.188847,5.081536,5.123713,16000000
2007-09-20,5.110901,5.126918,5.037759,5.055911,13624000
2007-09-21,5.122647,5.135994,5.071928,5.071928,8716800
2007-09-24,5.103960,5.132790,5.031885,5.061249,12513600
2007-09-25,5.030418,5.053434,4.977426,5.044870,13188800
2007-09-26,5.088759,5.124621,5.051825,5.082335,11401600
2007-09-27,5.137471,5.143894,5.096255,5.143894,9728000
2007-09-28,5.135865,5.149247,5.073775,5.110708,10140800
2007-10-01,5.114987,5.253085,5.114452,5.237027,13036800
2007-10-02,5.234888,5.247199,5.194208,5.223112,11297600
2007-10-03,5.192068,5.230072,5.165305,5.186180,11811200
2007-10-04,5.206520,5.219902,5.176546,5.202774,5708800
2007-10-05,5.267540,5.339800,5.243988,5.328024,15198400
2007-10-08,5.284667,5.299655,5.252551,5.272892,8030400
2007-10-09,5.311964,5.361208,5.269143,5.358532,10510400
2007-10-10,5.323205,5.359603,5.292695,5.336051,9723200
2007-10-11,5.393861,5.431865,5.228464,5.296443,18406400
2007-10-12,5.298048,5.347292,5.283596,5.346757,7584000
2007-10-15,5.347292,5.349968,5.190995,5.263791,14961600
2007-10-16,5.216153,5.225253,5.157810,5.201166,17833600
2007-10-17,5.283061,5.283061,5.088225,5.210800,24425600
2007-10-18,5.147104,5.199560,5.125158,5.179755,12704000
2007-10-19,5.123554,5.128906,4.886967,4.886967,33580800
2007-10-22,4.822734,4.962439,4.822199,4.956551,27080000
2007-10-23,5.004723,5.040586,4.933533,5.007400,13222400
2007-10-24,4.994020,5.026136,4.838793,5.015430,35635200
2007-10-25,5.011683,5.062533,4.907306,5.035234,23980800
2007-10-26,5.120341,5.154063,5.037375,5.152992,20297600
2007-10-29,5.170657,5.201167,5.144965,5.174940,19896000
2007-10-30,5.138539,5.156738,5.097324,5.102676,13872000
2007-10-31,5.157275,5.255228,5.095184,5.218295,33459200
2007-11-01,5.126764,5.127835,4.940493,4.968862,47307200
2007-11-02,4.999371,4.999371,4.852709,4.980637,33088000
2007-11-05,4.833440,4.974750,4.833440,4.893925,30507200
2007-11-06,4.964042,5.038444,4.893922,5.038444,21576000
2007-11-07,4.923897,4.968324,4.733343,4.771347,34966400
2007-11-08,4.844145,4.844145,4.576512,4.709258,44792000
2007-11-09,4.619333,4.730668,4.563130,4.590429,42720000
2007-11-12,4.549212,4.667506,4.487657,4.512280,34192000
2007-11-13,4.607021,4.769206,4.576510,4.769206,33260800
2007-11-14,4.848963,4.848963,4.672861,4.717288,39161600
2007-11-15,4.631108,4.714610,4.527802,4.597387,40816000
2007-11-16,4.583471,4.648238,4.529944,4.598993,34153600
2007-11-19,4.552962,4.588289,4.442697,4.464108,44315200
2007-11-20,4.467318,4.582400,4.372576,4.515492,46014400
2007-11-21,4.458754,4.481235,4.344207,4.345278,47060800
2007-11-23,4.433062,4.501040,4.402552,4.474813,13672000
2007-11-26,4.533691,4.537438,4.274088,4.303527,35753600
2007-11-27,4.359730,4.431456,4.293358,4.406299,36432000
2007-11-28,4.538509,4.689453,4.491405,4.658408,38513600
2007-11-29,4.557779,4.706047,4.557779,4.674467,24516800
2007-11-30,4.818987,4.818987,4.681959,4.774560,34696000
2007-12-03,4.747798,4.749404,4.677678,4.691595,17987200
2007-12-04,4.672859,4.680888,4.618262,4.624685,20353600
2007-12-05,4.731204,4.782589,4.710329,4.768672,28915200
2007-12-06,4.802395,4.922829,4.755291,4.901954,28960000
2007-12-07,4.938886,4.941027,4.882148,4.913729,22272000
2007-12-10,4.958156,4.988666,4.901954,4.973679,18246400
2007-12-11,4.984384,5.030416,4.686776,4.710328,51688000
2007-12-12,4.817382,4.945310,4.656803,4.793295,51467200
2007-12-13,4.723712,4.800790,4.663762,4.791690,47526400
2007-12-14,4.708722,4.777771,4.652519,4.652519,36689600
2007-12-17,4.615587,4.633251,4.502646,4.504252,39969600
2007-12-18,4.581867,4.604348,4.450192,4.561527,45758400
2007-12-19,4.575978,4.628969,4.513352,4.568484,56008000
2007-12-20,4.624904,4.634410,4.523694,4.612602,34024000
2007-12-21,4.669639,4.768053,4.641121,4.764139,35748800
2007-12-24,4.786503,4.839624,4.778115,4.839624,7424000
2007-12-26,4.828444,4.842982,4.752956,4.836832,10075200
2007-12-27,4.808872,4.809431,4.695360,4.711017,18817600
2007-12-28,4.778117,4.778117,4.671875,4.698715,17428800
2007-12-31,4.680260,4.708219,4.624343,4.629935,17102400
2008-01-02,4.648946,4.671313,4.482314,4.533198,40305600
2008-01-03,4.546062,4.576816,4.492940,4.531523,27728000
2008-01-04,4.467776,4.467776,4.289400,4.316800,51968000
2008-01-07,4.357062,4.369924,4.243551,4.305619,77828800
2008-01-08,4.340846,4.410183,4.143459,4.157438,82001600
2008-01-09,4.165825,4.281573,4.094810,4.250819,70814400
2008-01-10,4.221181,4.402353,4.183158,4.316800,129163200
2008-01-11,4.287726,4.325190,4.182601,4.236282,115432000
2008-01-14,4.305061,4.328547,4.250821,4.310653,53734400
2008-01-15,4.197138,4.231248,4.098724,4.107671,75363200
2008-01-16,4.072443,4.169179,4.000310,4.053431,94468800
2008-01-17,4.069087,4.083066,3.800685,3.828643,160683200
2008-01-18,3.885681,3.920350,3.697240,3.750361,152822400
2008-01-22,3.469099,3.759309,3.419333,3.669282,178784000
2008-01-23,3.505444,3.860518,3.455119,3.856604,258768000
2008-01-24,3.884562,3.939920,3.818020,3.914198,218368000
2008-01-25,3.998072,4.012051,3.768812,3.789501,153788800
2008-01-28,3.807395,3.931532,3.740854,3.928177,122756800
2008-01-29,3.975707,3.989127,3.899100,3.953899,101803200
2008-01-30,3.942158,4.109909,3.886241,3.904134,167328000
2008-01-31,3.811312,4.108791,3.793418,4.034421,196296000
2008-02-01,4.081949,4.172535,4.047839,4.164706,140390400
2008-02-04,4.151846,4.156319,4.063497,4.063497,84217600
2008-02-05,3.955578,3.974590,3.819140,3.847099,144512000
2008-02-06,3.882325,3.909165,3.748683,3.777201,113246400
2008-02-07,3.728553,3.882325,3.709541,3.834236,157926400
2008-02-08,3.796772,3.852689,3.731908,3.774405,116347200
2008-02-11,3.787266,3.850452,3.726316,3.813547,92808000
2008-02-12,3.887358,3.968997,3.833677,3.897423,120016000
2008-02-13,3.949985,4.008698,3.900778,3.970675,91355200
2008-02-14,3.999753,4.009259,3.877854,3.880650,99569600
2008-02-15,3.856043,3.897422,3.827525,3.896863,64534400
2008-02-19,3.982976,3.998074,3.864991,3.930974,101627200
